"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 12, 1997","6,671.52","6,706.78","6,767.76","6,657.89","19.31M","-0.53%"
"Sep 15, 1997","6,778.57","6,732.58","6,781.36","6,709.99","21.83M","0.68%"
"Sep 16, 1997","6,879.86","6,757.5","6,881.73","6,745.67","27.61M","1.81%"
"Sep 17, 1997","6,884.31","6,924.53","6,960.07","6,874.58","32.7M","-0.58%"
"Sep 18, 1997","6,965.54","6,905.1","6,986.19","6,887.73","28.08M","0.88%"
"Sep 19, 1997","6,975.62","6,972.46","7,001.32","6,932.11","41.9M","0.05%"
"Sep 22, 1997","7,116.95","7,010.05","7,122.71","7,009.68","53.53M","1.52%"
"Sep 23, 1997","7,102.87","7,117.72","7,142.11","7,063.56","33.5M","-0.21%"
"Sep 24, 1997","7,198.68","7,093.61","7,201.92","7,093.61","30.62M","1.48%"
"Sep 25, 1997","7,125.44","7,148.28","7,207.14","7,115.35","29.7M","-0.32%"
"Sep 26, 1997","7,205.91","7,088.98","7,208.79","7,072.87","27.68M","1.65%"
"Sep 29, 1997","7,219.48","7,205.04","7,250.53","7,182.23","25.79M","0.2%"
"Sep 30, 1997","7,269.72","7,255.15","7,307.43","7,235.56","32.8M","0.2%"
"Oct 01, 1997","7,331.89","7,247.1","7,335.1","7,247.1","32.74M","1.17%"
"Oct 02, 1997","7,250.82","7,311.44","7,332.26","7,234.66","26.83M","-0.83%"
"Oct 03, 1997","7,239.09","7,229.99","7,306.02","7,217.63","24.12M","0.13%"
"Oct 06, 1997","7,089.66","7,212.19","7,213.72","7,079.52","31.99M","-1.7%"
"Oct 07, 1997","7,120.92","7,097.12","7,129.32","6,995.05","31.48M","0.34%"
"Oct 08, 1997","6,986.38","7,167.5","7,169.38","6,958.47","34.14M","-2.53%"
"Oct 09, 1997","6,772.05","6,945.35","6,952.89","6,675.73","37.22M","-2.5%"
"Oct 10, 1997","6,826.18","6,780.32","6,843.62","6,685.9","32.89M","0.68%"
"Oct 13, 1997","6,863.14","6,901.8","6,907.23","6,831.52","22.71M","-0.56%"
"Oct 14, 1997","6,830.63","6,897.81","6,897.91","6,814.04","25.04M","-0.97%"
"Oct 15, 1997","6,754.86","6,793.78","6,807.69","6,696.98","20.07M","-0.57%"
"Oct 16, 1997","6,766.06","6,772.14","6,799.54","6,690.76","22.58M","-0.09%"
"Oct 17, 1997","6,664.2","6,691.86","6,716.63","6,648.22","25.32M","-0.41%"
"Oct 20, 1997","6,678.79","6,595.38","6,687.08","6,563.4","27.58M","1.26%"
"Oct 21, 1997","6,854.2","6,770.62","6,858.63","6,743.19","67.82M","1.23%"
"Oct 22, 1997","6,826.69","6,911.57","6,938.41","6,808.06","47.69M","-1.23%"
"Oct 23, 1997","6,657.01","6,691.74","6,752.73","6,551.97","49.81M","-0.52%"
"Oct 24, 1997","6,604.75","6,732.12","6,736.16","6,567.23","31.55M","-1.89%"
"Oct 27, 1997","6,313.86","6,497.66","6,505.47","6,288.74","46.21M","-2.83%"
"Oct 28, 1997","6,049.88","5,403.72","6,057.46","5,403.45","94.61M","11.96%"
"Oct 29, 1997","6,392.04","6,348.75","6,394.96","6,171.75","64.04M","0.68%"
"Oct 30, 1997","6,463.37","6,293.88","6,474.69","6,187.34","59.44M","2.69%"
"Oct 31, 1997","6,380.39","6,455.4","6,521.45","6,336.49","39.86M","-1.16%"
"Nov 03, 1997","6,445.32","6,477.42","6,495.94","6,419.92","22.4M","-0.5%"
"Nov 04, 1997","6,450.99","6,453.21","6,504.94","6,426.3","28.44M","-0.03%"
"Nov 05, 1997","6,515.1","6,468.3","6,524.63","6,468.3","20.72M","0.72%"
"Nov 06, 1997","6,481.26","6,487.2","6,508.08","6,447.46","18.2M","-0.09%"
"Nov 07, 1997","6,317.52","6,369.32","6,372.04","6,218.81","32.05M","-0.81%"
"Nov 10, 1997","6,277.97","6,329.09","6,329.4","6,253.76","22.32M","-0.81%"
"Nov 11, 1997","6,221.04","6,236.14","6,238.12","6,154.86","28.66M","-0.24%"
"Nov 12, 1997","6,151.14","6,164.5","6,172.91","6,083.77","20.88M","-0.22%"
"Nov 13, 1997","6,239.27","6,139.53","6,248.73","6,133.67","27.34M","1.62%"
"Nov 14, 1997","6,299.31","6,291.32","6,355.72","6,285.29","28.32M","0.13%"
"Nov 17, 1997","6,512.5","6,444.73","6,515.91","6,415.1","27.06M","1.05%"
"Nov 18, 1997","6,537.08","6,509.51","6,573.69","6,492.87","26.88M","0.42%"
"Nov 19, 1997","6,557.77","6,455.6","6,562.55","6,450.66","21.41M","1.58%"
"Nov 20, 1997","6,766.41","6,630.21","6,777.25","6,621.55","40.22M","2.05%"
"Nov 21, 1997","6,825.7","6,820.7","6,832.89","6,767.23","61.25M","0.07%"
"Nov 24, 1997","6,670.25","6,700.08","6,759.57","6,657.68","24.16M","-0.45%"
"Nov 25, 1997","6,741.27","6,674.19","6,767.82","6,672.07","23.21M","1.01%"
"Nov 26, 1997","6,856.35","6,829.86","6,885.41","6,814.09","39.52M","0.39%"
"Nov 27, 1997","6,919.6","6,909.04","6,939.72","6,843.47","28.87M","0.15%"
"Nov 28, 1997","6,932.1","6,884.23","6,953.5","6,861.23","34.07M","0.7%"
"Dec 01, 1997","7,135.97","6,998.41","7,141","6,990.01","40.4M","1.97%"
"Dec 02, 1997","7,136.55","7,123.11","7,161.68","7,088.39","33.86M","0.19%"
"Dec 03, 1997","7,092.49","7,102.73","7,137.96","7,066.49","27.52M","-0.14%"
"Dec 04, 1997","7,188.02","7,123.99","7,217.2","7,123.02","33.43M","0.9%"
"Dec 05, 1997","7,197.02","7,157.28","7,215.68","7,087.47","32.51M","0.56%"
"Dec 09, 1997","7,261","7,175.66","7,274.48","7,171.83","34.68M","1.19%"
"Dec 10, 1997","7,158.5","7,204.86","7,244.12","7,128.22","42.48M","-0.64%"
"Dec 11, 1997","7,003.2","7,029.85","7,044.66","6,967.47","31.95M","-0.38%"
"Dec 12, 1997","7,059.69","7,025.22","7,102.28","7,009.89","31.83M","0.49%"
"Dec 15, 1997","7,123.6","7,091.01","7,157.11","7,089.61","26.34M","0.46%"
"Dec 16, 1997","7,250.92","7,198.34","7,259.92","7,192.48","36.69M","0.73%"
"Dec 17, 1997","7,243.44","7,289.41","7,297.89","7,221.16","31.06M","-0.63%"
"Dec 18, 1997","7,224.25","7,231.39","7,263.63","7,205.51","30.73M","-0.1%"
"Dec 19, 1997","7,045.71","7,098.18","7,100.73","7,019.84","49.68M","-0.74%"
"Dec 22, 1997","7,062.58","6,974.92","7,100.52","6,974.02","31.01M","1.26%"
"Dec 23, 1997","7,070.15","7,095.45","7,115.34","7,035.37","50.8M","-0.36%"
"Dec 26, 1997","7,049.75","7,030.6","7,052.28","7,026.02","46.09M","0.27%"
"Dec 29, 1997","7,277.42","7,078.37","7,281.74","7,078.37","44.36M","2.81%"
"Dec 30, 1997","7,335.06","7,303.53","7,362.05","7,287.43","43.42M","0.43%"
"Dec 31, 1997","7,255.4","7,364.04","7,374.58","7,255.17","54.82M","-1.48%"
"Jan 02, 1998","7,451.37","7,320.74","7,451.37","7,318.92","26.16M","1.78%"
"Jan 05, 1998","7,591.8","7,453.08","7,604.95","7,450.31","45.39M","1.86%"
"Jan 07, 1998","7,549","7,492.7","7,621.27","7,491.91","42.46M","0.75%"
"Jan 08, 1998","7,482.24","7,582.09","7,619.9","7,449.93","37.81M","-1.32%"
"Jan 09, 1998","7,455.26","7,425.73","7,480.54","7,405.85","40.31M","0.4%"
"Jan 12, 1998","7,390.54","7,274.64","7,392.54","7,235.24","34.56M","1.59%"
"Jan 13, 1998","7,492.21","7,496.39","7,517.98","7,453.59","45.52M","-0.06%"
"Jan 14, 1998","7,550.63","7,575.22","7,598.75","7,526.44","47.92M","-0.32%"
"Jan 15, 1998","7,578.27","7,545.61","7,581.15","7,512.38","28.11M","0.43%"
"Jan 16, 1998","7,723.9","7,629.7","7,736.72","7,627.53","76.99M","1.23%"
"Jan 19, 1998","7,732.42","7,759.23","7,800.79","7,712.45","42.71M","-0.35%"
"Jan 20, 1998","7,807.14","7,705.99","7,844.08","7,680.85","54.79M","1.31%"
"Jan 21, 1998","7,812.14","7,830.34","7,840.49","7,740.78","49.51M","-0.23%"
"Jan 22, 1998","7,839.28","7,698.63","7,840.67","7,698.63","51.77M","1.83%"
"Jan 23, 1998","7,749.06","7,819.85","7,895.42","7,734.84","55.76M","-0.91%"
"Jan 26, 1998","7,854","7,759.23","7,855.68","7,751.57","55.03M","1.22%"
"Jan 27, 1998","7,924.6","7,880.17","7,930.12","7,852.43","57.77M","0.56%"
"Jan 28, 1998","7,953.63","7,968.73","8,000.45","7,933.33","67.44M","-0.19%"
"Jan 29, 1998","7,940.37","7,949.08","7,979.96","7,903.74","73.57M","-0.11%"
"Jan 30, 1998","7,958.99","7,926.87","7,965.14","7,900.28","62.74M","0.41%"
"Feb 02, 1998","8,096.72","8,038.78","8,105.92","8,030.22","62.26M","0.72%"
"Feb 03, 1998","8,104.15","8,067.57","8,108.51","8,035.46","53.63M","0.45%"
"Feb 04, 1998","8,166.46","8,072.45","8,170.11","8,055.14","61.68M","1.16%"
"Feb 05, 1998","8,109.86","8,205.95","8,243.69","8,090.28","58.27M","-1.17%"
"Feb 06, 1998","8,182.49","8,125.47","8,186.77","8,073.16","43.82M","0.7%"
"Feb 09, 1998","8,048.51","8,196.7","8,220.51","8,024.31","44.84M","-1.81%"
"Feb 10, 1998","8,084.85","8,022.24","8,103.83","8,003.46","37.46M","0.78%"
"Feb 11, 1998","8,155.69","8,150.72","8,171.22","8,099.53","46.72M","0.06%"
"Feb 12, 1998","8,062.6","8,180.95","8,183.92","8,037.95","34.79M","-1.45%"
"Feb 13, 1998","8,113.35","8,082.81","8,133.37","8,032.96","44.36M","0.38%"
"Feb 16, 1998","8,144.82","8,095.24","8,149.84","8,070.96","35.26M","0.61%"
"Feb 17, 1998","8,283.72","8,163.83","8,287.19","8,163.42","50.01M","1.47%"
"Feb 18, 1998","8,324.66","8,256.23","8,342.61","8,256.23","39.76M","0.83%"
"Feb 19, 1998","8,358.01","8,327.43","8,406.05","8,326.86","36.08M","0.37%"
"Feb 20, 1998","8,516.78","8,370.12","8,588.88","8,366.26","65.73M","1.75%"
"Feb 23, 1998","8,511.25","8,572.69","8,593.38","8,497.78","52.48M","-0.72%"
"Feb 24, 1998","8,641.39","8,499.54","8,645.96","8,450.14","47.32M","1.67%"
"Feb 25, 1998","8,818.53","8,682.22","8,825.61","8,678.18","53.54M","1.57%"
"Feb 26, 1998","8,783.22","8,870.52","8,875.77","8,767.13","46.69M","-0.98%"
"Feb 27, 1998","8,900.09","8,834.01","8,903.56","8,823.1","50.56M","0.75%"
"Mar 02, 1998","9,112.57","8,930.44","9,156.29","8,923.31","64.47M","2.04%"
"Mar 03, 1998","9,132.11","9,145.95","9,148.22","9,034.2","50.13M","-0.15%"
"Mar 04, 1998","8,929.93","9,139.29","9,217.8","8,887.31","64.8M","-2.29%"
"Mar 05, 1998","8,958.29","8,788.25","8,958.49","8,779.33","38.45M","1.93%"
"Mar 06, 1998","9,227.33","8,984.39","9,227.96","8,978.17","50.59M","2.7%"
"Mar 09, 1998","9,269.53","9,224.72","9,344.7","9,157.54","53.65M","0.49%"
"Mar 10, 1998","9,261.77","9,238.53","9,295.29","9,212.14","47.95M","0.25%"
"Mar 11, 1998","9,262.1","9,275.9","9,288.4","9,168.3","49.9M","-0.15%"
"Mar 12, 1998","9,347.9","9,254.6","9,449.9","9,246.1","57.85M","1.01%"
"Mar 13, 1998","9,450.5","9,459.3","9,502.2","9,411.3","51.45M","-0.09%"
"Mar 16, 1998","9,448.8","9,439.4","9,529.4","9,400.5","42.11M","0.1%"
"Mar 17, 1998","9,521.2","9,535.5","9,568.1","9,505.4","38.42M","-0.15%"
"Mar 18, 1998","9,503","9,534.3","9,534.3","9,426","62.34M","-0.33%"
"Mar 20, 1998","9,797.1","9,595.4","9,845.3","9,591.7","79.92M","2.1%"
"Mar 23, 1998","9,940.6","9,854","9,941.2","9,804.9","64.73M","0.88%"
"Mar 24, 1998","10,093.9","9,906.5","10,105.1","9,898.8","77.99M","1.89%"
"Mar 25, 1998","10,303","10,183.9","10,407.8","10,161.7","91.71M","1.17%"
"Mar 26, 1998","10,171","10,245.7","10,321.2","10,110.8","55.2M","-0.73%"
"Mar 27, 1998","10,242.9","10,229.7","10,335.7","10,210.5","83.3M","0.13%"
"Mar 30, 1998","10,225.7","10,224","10,305.2","10,080.2","55.88M","0.02%"
"Mar 31, 1998","10,209.1","10,265","10,301.4","10,143.9","55.03M","-0.54%"
"Apr 01, 1998","10,352.3","10,233.3","10,357.8","10,141.1","57.81M","1.16%"
"Apr 02, 1998","10,414.9","10,350.4","10,422.2","10,288.6","54.24M","0.62%"
"Apr 03, 1998","10,572.3","10,494.4","10,624.8","10,476.8","65.76M","0.74%"
"Apr 06, 1998","10,814.1","10,551.5","10,875.4","10,551.5","85.88M","2.49%"
"Apr 07, 1998","10,690","10,853.2","10,949.8","10,631.9","84.39M","-1.5%"
"Apr 08, 1998","10,534.7","10,631.3","10,634.6","10,455.9","54.32M","-0.91%"
"Apr 14, 1998","10,509.6","10,625.1","10,782","10,429.4","79.36M","-1.09%"
"Apr 15, 1998","10,339.6","10,556.7","10,563.3","10,307.6","73.98M","-2.06%"
"Apr 16, 1998","10,323.6","10,320.8","10,353.2","10,200.6","72.51M","0.03%"
"Apr 17, 1998","10,410.2","10,342.4","10,415.7","10,211.8","88.27M","0.66%"
"Apr 20, 1998","10,482.7","10,551.1","10,592.6","10,463.6","65.62M","-0.65%"
"Apr 21, 1998","10,429.4","10,435","10,464.2","10,381.6","60.65M","-0.05%"
"Apr 22, 1998","10,291.8","10,459.7","10,489.6","10,270.9","70.48M","-1.61%"
"Apr 23, 1998","9,966.6","10,250.4","10,289.2","9,888.2","66.51M","-2.77%"
"Apr 24, 1998","9,888.3","9,902","9,959.3","9,716.3","76.43M","-0.14%"
"Apr 27, 1998","9,549.6","9,859.1","9,861.8","9,503.3","58.36M","-3.14%"
"Apr 28, 1998","9,904","9,619.9","9,918.7","9,619.9","83.65M","2.95%"
"Apr 29, 1998","9,678","9,909.8","9,911.5","9,629.2","74.3M","-2.34%"
"Apr 30, 1998","10,025.6","9,717.7","10,090.6","9,682.7","75.98M","3.17%"
"May 04, 1998","10,259.8","10,215.9","10,267.8","10,163.2","67.39M","0.43%"
"May 05, 1998","10,001.5","10,173.3","10,233.8","9,973.5","77.73M","-1.69%"
"May 06, 1998","9,963","9,906.2","10,061.8","9,822.9","112.06M","0.57%"
"May 07, 1998","9,741.1","9,898.7","9,912.2","9,716.8","120.68M","-1.59%"
"May 08, 1998","9,762.4","9,811.4","9,901","9,590.8","30.53M","-0.5%"
"May 11, 1998","9,993.6","9,819.5","9,994","9,803.5","24.22M","1.77%"
"May 12, 1998","9,839.3","9,918.5","9,922.7","9,809.6","32.35M","-0.8%"
"May 13, 1998","9,768.3","9,892.3","9,903.9","9,720.9","33.93M","-1.25%"
"May 14, 1998","9,854.9","9,736.6","9,857.8","9,612.8","40.95M","1.22%"
"May 15, 1998","9,836.9","9,920.9","9,938.4","9,806.1","36.45M","-0.85%"
"May 18, 1998","9,795.2","9,731.4","9,849.9","9,655.6","31.68M","0.66%"
"May 19, 1998","9,959.2","9,826.9","9,972.8","9,748.7","34.69M","1.35%"
"May 20, 1998","10,100.4","10,007.3","10,157.8","9,998.9","48.22M","0.93%"
"May 21, 1998","10,089","10,185.5","10,222.6","10,066.2","39.95M","-0.95%"
"May 22, 1998","10,153.7","10,043","10,196.2","10,041.6","40.03M","1.1%"
"May 25, 1998","10,391.6","10,182.1","10,401.9","10,181.8","42.32M","2.06%"
"May 26, 1998","10,378","10,452.8","10,527.7","10,325.2","45.23M","-0.72%"
"May 27, 1998","9,993","10,157.6","10,166.4","9,961.6","39.18M","-1.62%"
"May 28, 1998","10,059.9","10,137","10,146.7","9,878.9","36.2M","-0.76%"
"May 29, 1998","10,005.7","10,101","10,179.6","9,987.2","34.72M","-0.94%"
"Jun 02, 1998","10,079.5","9,987.7","10,097.7","9,914.7","31.45M","0.92%"
"Jun 03, 1998","10,116.2","10,107.6","10,165.1","10,089","30.37M","0.09%"
"Jun 04, 1998","10,098.8","10,059.1","10,168.6","10,035.2","28.32M","0.39%"
"Jun 05, 1998","10,265.6","10,189.7","10,309.2","10,166","30.65M","0.74%"
"Jun 08, 1998","10,280.3","10,353.4","10,402.7","10,244.8","39.57M","-0.71%"
"Jun 09, 1998","10,051.5","10,217.2","10,315.4","10,004.3","63.96M","-1.62%"
"Jun 10, 1998","10,120.9","9,956.9","10,122","9,953.7","44M","1.65%"
"Jun 11, 1998","9,953.7","10,086.8","10,122.8","9,943.3","35.74M","-1.32%"
"Jun 12, 1998","9,748.1","9,920.5","9,943.9","9,733.3","35.55M","-1.74%"
"Jun 15, 1998","9,593.3","9,733.1","9,733.1","9,465.8","42.36M","-1.44%"
"Jun 16, 1998","9,684.9","9,564.5","9,694.1","9,534.3","38.83M","1.26%"
"Jun 17, 1998","9,900.8","9,785.4","9,905.2","9,783.5","37.28M","1.18%"
"Jun 18, 1998","9,761","9,994.3","9,994.4","9,731.9","37.35M","-2.33%"
"Jun 19, 1998","9,765.7","9,794.9","9,897.7","9,677","41.18M","-0.3%"
"Jun 22, 1998","9,722.4","9,645","9,762.5","9,618.8","34.65M","0.8%"
"Jun 23, 1998","9,873.5","9,764.1","9,874.3","9,669.3","26.93M","1.12%"
"Jun 24, 1998","9,901.6","9,847.6","9,948.8","9,818.6","38.28M","0.55%"
"Jun 25, 1998","10,136.1","9,981.9","10,148.7","9,972.3","43.14M","1.54%"
"Jun 26, 1998","10,109.5","10,105.5","10,135.1","10,059.8","34.98M","0.04%"
"Jun 29, 1998","10,242.7","10,136","10,274","10,136","47.78M","1.05%"
"Jun 30, 1998","10,146.4","10,228.5","10,231.1","10,079.3","61.7M","-0.8%"
"Jul 01, 1998","10,342.3","10,213.5","10,348.4","10,180.8","49.69M","1.26%"
"Jul 02, 1998","10,394.3","10,412.7","10,452.1","10,344.7","53.66M","-0.18%"
"Jul 03, 1998","10,542.9","10,412.6","10,542.9","10,402.3","47.1M","1.25%"
"Jul 06, 1998","10,642.1","10,534.3","10,652","10,485.3","35.3M","1.02%"
"Jul 07, 1998","10,642.8","10,687.5","10,708.5","10,614.7","45.14M","-0.42%"
"Jul 08, 1998","10,719.9","10,639.5","10,719.9","10,620.1","34.86M","0.76%"
"Jul 09, 1998","10,635.3","10,712.4","10,821.1","10,583.4","49.97M","-0.72%"
"Jul 10, 1998","10,636.7","10,544.3","10,683.9","10,530.8","28.98M","0.88%"
"Jul 13, 1998","10,729.1","10,610.8","10,746","10,608.4","27.22M","1.11%"
"Jul 14, 1998","10,791.7","10,767.8","10,849.3","10,745.5","43.75M","0.22%"
"Jul 15, 1998","10,704","10,861.5","10,880.8","10,645.6","41.83M","-1.45%"
"Jul 16, 1998","10,765.8","10,751.1","10,810.5","10,690.6","34.15M","0.14%"
"Jul 17, 1998","10,952.5","10,823.1","10,973.6","10,773.2","44.74M","1.2%"
"Jul 20, 1998","10,893.2","10,985.5","10,989.8","10,868.3","38.53M","-0.84%"
"Jul 21, 1998","10,758.4","10,870.4","10,899","10,736.7","46.06M","-1.03%"
"Jul 22, 1998","10,560.8","10,752.2","10,752.2","10,552.8","37.03M","-1.78%"
"Jul 23, 1998","10,614.9","10,563.7","10,670.2","10,543.7","30.13M","0.48%"
"Jul 24, 1998","10,559.2","10,536.6","10,662.4","10,479.7","30.39M","0.21%"
"Jul 27, 1998","10,360.7","10,496","10,606.9","10,356.3","28.04M","-1.29%"
"Jul 28, 1998","10,340.1","10,509","10,519.5","10,296","29.76M","-1.61%"
"Jul 29, 1998","10,410.3","10,288","10,468.7","10,270.1","33.71M","1.19%"
"Jul 30, 1998","10,568.8","10,481.5","10,569.7","10,424.7","46.38M","0.83%"
"Jul 31, 1998","10,493.7","10,632.3","10,638.8","10,457.5","57.93M","-1.3%"
"Aug 03, 1998","10,411","10,402.3","10,437.8","10,339.6","38.64M","0.08%"
"Aug 04, 1998","10,495.3","10,453.7","10,568.9","10,403","46.5M","0.4%"
"Aug 05, 1998","10,289.3","10,255.8","10,347.5","10,210.4","46.45M","0.33%"
"Aug 06, 1998","10,115.2","10,331.2","10,344.2","10,044.1","51.52M","-2.09%"
"Aug 07, 1998","10,218","10,161.1","10,219.8","10,093.6","49.09M","0.56%"
"Aug 10, 1998","10,039.8","10,198.7","10,198.7","10,036.6","34.27M","-1.56%"
"Aug 11, 1998","9,708.7","9,930.4","9,941","9,615.3","63.73M","-2.23%"
"Aug 12, 1998","9,887.3","9,880","9,934.7","9,765.9","52.55M","0.07%"
"Aug 13, 1998","9,847.7","9,770.2","9,979.2","9,701.3","49.53M","0.79%"
"Aug 14, 1998","9,919.5","9,960","10,000.9","9,883.3","42.85M","-0.41%"
"Aug 17, 1998","9,910.7","9,762","9,962.4","9,721.9","29.83M","1.52%"
"Aug 18, 1998","10,112.9","10,060.1","10,122.4","10,017.1","45.08M","0.52%"
"Aug 19, 1998","10,205.3","10,203.5","10,212.9","10,120.2","41.75M","0.02%"
"Aug 20, 1998","9,998.2","10,218.3","10,229","9,987.4","48.46M","-2.15%"
"Aug 21, 1998","9,417.2","9,802.5","9,835.3","9,231.2","85.23M","-3.93%"
"Aug 24, 1998","9,262.8","9,455.9","9,507.7","9,093.9","81.87M","-2.04%"
"Aug 25, 1998","9,453.3","9,420.6","9,528.8","9,397.2","62M","0.35%"
"Aug 26, 1998","9,113.2","9,401","9,405.9","9,018.1","99.98M","-3.06%"
"Aug 27, 1998","8,580.1","8,901.1","8,924.9","8,556","87.98M","-3.61%"
"Aug 28, 1998","8,383","8,026","8,743.2","7,870","94.34M","4.45%"
"Aug 31, 1998","8,264.7","8,617.5","8,621.4","8,211.9","57.13M","-4.09%"
"Sep 01, 1998","8,239.2","8,068.4","8,306.3","7,937.7","70.49M","2.12%"
"Sep 02, 1998","8,548.7","8,542.3","8,621.4","8,464.7","78.97M","0.07%"
"Sep 03, 1998","8,380.4","8,401.7","8,517","8,220.9","54.77M","-0.25%"
"Sep 04, 1998","8,337.3","8,380","8,484.2","8,280.1","53.73M","-0.51%"
"Sep 07, 1998","8,453","8,552","8,552","8,368.2","54.66M","-1.16%"
"Sep 08, 1998","8,710.1","8,449.7","8,735.3","8,445.8","70M","3.08%"
"Sep 09, 1998","8,504.9","8,676.4","8,706.8","8,493.2","70.67M","-1.98%"
"Sep 10, 1998","7,904","8,402.1","8,402.1","7,739.4","123.6M","-5.93%"
"Sep 11, 1998","7,708","7,773","7,863.1","7,456.7","104.25M","-0.84%"
"Sep 14, 1998","7,900","7,988","8,003.1","7,823.7","90.97M","-1.1%"
"Sep 15, 1998","7,833.1","7,887.8","7,888.9","7,611.2","86.93M","-0.69%"
"Sep 16, 1998","8,034.2","8,053.5","8,099.3","7,995.3","51.7M","-0.24%"
"Sep 17, 1998","7,671.1","7,863.6","7,907","7,578.1","63.69M","-2.45%"
"Sep 18, 1998","7,628.7","7,598","7,660.4","7,416.7","70.96M","0.4%"
"Sep 21, 1998","7,211.4","7,457.3","7,472.5","7,090.8","53.87M","-3.3%"
"Sep 22, 1998","7,517.5","7,450.3","7,600.6","7,376.3","67.32M","0.9%"
"Sep 23, 1998","8,008.2","7,740.1","8,017.9","7,693.5","69.05M","3.46%"
"Sep 24, 1998","7,884.7","8,168.5","8,358.5","7,861.8","80.23M","-3.47%"
"Sep 25, 1998","7,969.3","7,617.2","7,975","7,565.2","61.35M","4.62%"
"Sep 28, 1998","8,062.3","8,105.2","8,227.1","7,883.5","50M","-0.53%"
"Sep 29, 1998","8,066.1","7,975.6","8,115","7,934.4","59.29M","1.13%"
"Sep 30, 1998","7,676.5","7,961.8","8,014.6","7,635.7","58.09M","-3.58%"
"Oct 01, 1998","7,133.3","7,419.8","7,427.6","7,123.9","82.76M","-3.86%"
"Oct 02, 1998","7,156.9","7,096.7","7,360.7","6,869.7","87.33M","0.85%"
"Oct 05, 1998","7,145.8","7,172.3","7,451.9","7,076.5","63.28M","-0.37%"
"Oct 06, 1998","7,566.9","7,388.8","7,573","7,343.6","64.14M","2.41%"
"Oct 07, 1998","7,405.3","7,667.5","7,688.3","7,365.7","50.08M","-3.42%"
"Oct 08, 1998","7,195.2","7,302.6","7,405.4","7,026.4","59.28M","-1.47%"
"Oct 09, 1998","7,381.2","7,329.7","7,493.9","7,270.7","52.51M","0.7%"
"Oct 13, 1998","7,715.9","7,600.8","7,758","7,561.6","65.34M","1.51%"
"Oct 14, 1998","7,956.1","7,740.4","7,982.6","7,621.5","54.28M","2.79%"
"Oct 15, 1998","8,060.3","8,040","8,098.1","7,881.4","54.11M","0.25%"
"Oct 16, 1998","8,455.3","8,329.1","8,476.8","8,205.7","98.05M","1.52%"
"Oct 19, 1998","8,472.6","8,356.1","8,518.7","8,325.8","46.85M","1.39%"
"Oct 20, 1998","8,654.4","8,514.7","8,661.9","8,420.5","77.67M","1.64%"
"Oct 21, 1998","8,493.5","8,607.2","8,608.2","8,429.6","54.34M","-1.32%"
"Oct 22, 1998","8,254.2","8,543.8","8,621","8,244.5","64.76M","-3.39%"
"Oct 23, 1998","8,410.2","8,306.1","8,453.7","8,263.5","56.7M","1.25%"
"Oct 26, 1998","8,467.7","8,499","8,565.4","8,436.6","50.2M","-0.37%"
"Oct 27, 1998","8,716.8","8,519.2","8,774.8","8,512.8","49.92M","2.32%"
"Oct 28, 1998","8,534.4","8,552.4","8,558.4","8,422.9","33.48M","-0.21%"
"Oct 29, 1998","8,541.1","8,503.4","8,693.6","8,475.9","68.82M","0.44%"
"Oct 30, 1998","8,800","8,705.6","8,814.3","8,660.6","49.94M","1.08%"
"Nov 02, 1998","9,015.5","8,933.4","9,055.9","8,928.3","36.98M","0.92%"
"Nov 03, 1998","8,943.1","8,957.9","9,183.7","8,909.3","56.21M","-0.17%"
"Nov 04, 1998","9,131.2","9,093.7","9,166","9,037.2","50.32M","0.41%"
"Nov 05, 1998","9,109.1","9,120.1","9,149.6","9,028.4","39.01M","-0.12%"
"Nov 06, 1998","9,204.1","9,227.9","9,289.3","9,198.2","47.71M","-0.26%"
"Nov 09, 1998","9,094.9","9,280.8","9,310.8","9,070.2","26.68M","-2%"
"Nov 10, 1998","8,934.3","9,032.5","9,066.1","8,873.6","30.93M","-1.09%"
"Nov 11, 1998","8,940.7","9,022.6","9,060.8","8,912.1","28.75M","-0.91%"
"Nov 12, 1998","8,992.5","8,841.1","8,992.7","8,789.1","38.54M","1.71%"
"Nov 13, 1998","8,842.1","9,026.3","9,050.2","8,805.2","32.81M","-2.04%"
"Nov 16, 1998","9,056.8","8,946.5","9,058.7","8,933.8","28.62M","1.23%"
"Nov 17, 1998","8,984.3","9,021.2","9,043.7","8,944.3","28.09M","-0.41%"
"Nov 18, 1998","8,972.4","9,041.8","9,069.2","8,898","38.97M","-0.77%"
"Nov 19, 1998","9,240.6","9,030.7","9,290","9,028.1","46.57M","2.32%"
"Nov 20, 1998","9,431.9","9,321.3","9,462.9","9,319.6","53.79M","1.19%"
"Nov 23, 1998","9,441.9","9,503.3","9,574.7","9,387.7","47.38M","-0.65%"
"Nov 24, 1998","9,479.2","9,566.7","9,614.8","9,408.7","47.42M","-0.91%"
"Nov 25, 1998","9,515","9,477.6","9,515.9","9,423.6","32.92M","0.39%"
"Nov 26, 1998","9,759","9,592.8","9,767.7","9,579.6","45.52M","1.73%"
"Nov 27, 1998","9,877.3","9,712.7","9,893.1","9,671.5","46.23M","1.69%"
"Nov 30, 1998","9,645.5","9,793","9,981.9","9,611","51.59M","-1.51%"
