"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 23, 2018","88.6922","88.6002","88.7235","88.2937","-","0.03%"
"Feb 22, 2018","88.6675","87.6688","88.7252","87.5987","-","0.45%"
"Feb 21, 2018","88.2742","87.7431","88.3082","87.4861","-","0.31%"
"Feb 20, 2018","88.0035","88.3600","88.5388","87.9696","-","-0.23%"
"Feb 16, 2018","88.2043","88.4229","88.5726","87.9600","-","-0.04%"
"Feb 15, 2018","88.2377","88.2506","88.3283","87.4716","-","0.28%"
"Feb 14, 2018","87.9944","86.7511","88.0161","86.1943","-","1.39%"
"Feb 13, 2018","86.7893","86.6511","86.9764","86.3911","-","0.54%"
"Feb 12, 2018","86.3257","86.4783","86.6977","86.1657","-","0.80%"
"Feb 09, 2018","85.6442","86.7678","86.8260","85.2975","-","-1.57%"
"Feb 08, 2018","87.0087","87.2878","87.4335","86.8841","-","-0.16%"
"Feb 07, 2018","87.1480","88.6971","88.7045","87.0314","-","-1.16%"
"Feb 06, 2018","88.1673","88.2619","88.5237","87.8996","-","-0.39%"
"Feb 05, 2018","88.5135","88.6744","89.0652","88.4119","-","-0.68%"
"Feb 02, 2018","89.1213","90.0030","90.1056","88.7830","-","-0.83%"
"Feb 01, 2018","89.8659","89.6530","89.8788","89.3857","-","0.07%"
"Jan 31, 2018","89.8001","90.0475","90.2616","89.5789","-","-0.53%"
"Jan 30, 2018","90.2823","90.5494","90.8162","90.0586","-","-0.38%"
"Jan 29, 2018","90.6277","90.9302","90.9896","90.3456","-","-0.19%"
"Jan 26, 2018","90.7999","90.2932","90.9264","90.1879","-","0.38%"
"Jan 25, 2018","90.4590","90.6453","91.1723","90.4346","-","-0.01%"
"Jan 24, 2018","90.4641","89.3233","90.5092","89.2536","-","1.47%"
"Jan 23, 2018","89.1564","88.9448","89.1910","88.8360","-","0.39%"
"Jan 22, 2018","88.8092","88.8467","88.9470","88.6469","-","0.30%"
"Jan 19, 2018","88.5425","88.4949","88.9233","88.4673","-","-0.17%"
"Jan 18, 2018","88.6943","88.8152","88.9051","88.3401","-","-0.11%"
"Jan 17, 2018","88.7962","88.4294","88.8525","88.2597","-","0.39%"
"Jan 16, 2018","88.4507","88.9225","88.9225","88.0573","-","-0.34%"
"Jan 12, 2018","88.7565","88.4495","88.7635","88.2656","-","0.51%"
"Jan 11, 2018","88.3059","88.2859","88.5403","88.2041","-","0.08%"
"Jan 10, 2018","88.2393","88.3270","88.7871","88.0287","-","0.16%"
"Jan 09, 2018","88.0988","87.8874","88.1604","87.4685","-","0.46%"
"Jan 08, 2018","87.6911","87.9966","88.0643","87.4762","-","-0.25%"
"Jan 05, 2018","87.9152","88.5095","88.5814","87.8077","-","-0.74%"
"Jan 04, 2018","88.5688","88.4724","88.8263","88.4146","-","-0.04%"
"Jan 03, 2018","88.6085","88.2283","88.6173","88.2029","-","0.22%"
"Jan 02, 2018","88.4101","88.2850","88.6200","88.1047","-","0.28%"
"Dec 29, 2017","88.1674","87.7882","88.2187","87.5656","-","0.54%"
"Dec 28, 2017","87.6980","87.0052","87.7076","86.9813","-","0.71%"
"Dec 27, 2017","87.0755","86.4531","87.1150","86.4394","-","0.40%"
"Dec 26, 2017","86.7311","85.9251","86.7699","85.9006","-","1.15%"
"Dec 22, 2017","85.7451","85.0806","85.7573","85.0691","-","0.55%"
"Dec 21, 2017","85.2770","85.0441","85.2981","84.8095","-","0.26%"
"Dec 20, 2017","85.0521","84.7618","85.1029","84.7307","-","0.55%"
"Dec 19, 2017","84.5847","84.4100","84.8200","84.3599","-","0.14%"
"Dec 18, 2017","84.4705","84.0985","84.7347","84.0985","-","0.50%"
"Dec 15, 2017","84.0530","83.9150","84.2795","83.8810","-","0.26%"
"Dec 14, 2017","83.8374","83.7488","83.8622","83.4367","-","0.44%"
"Dec 13, 2017","83.4683","83.7087","83.9684","83.4110","-","0.05%"
"Dec 12, 2017","83.4281","84.2636","84.5013","83.3717","-","-0.94%"
"Dec 11, 2017","84.2183","83.9667","84.3437","83.8960","-","0.25%"
"Dec 08, 2017","84.0109","83.8136","84.3029","83.8122","-","0.25%"
"Dec 07, 2017","83.8016","84.2054","84.2807","83.6347","-","-0.36%"
"Dec 06, 2017","84.1074","84.9793","85.1485","84.1059","-","-1.08%"
"Dec 05, 2017","85.0298","85.7529","85.8102","84.9615","-","-0.83%"
"Dec 04, 2017","85.7451","86.5828","86.6591","85.7185","-","-0.85%"
"Dec 01, 2017","86.4793","85.9018","86.8846","85.8677","-","0.91%"
"Nov 30, 2017","85.7033","86.4228","86.4873","85.6481","-","-0.85%"
"Nov 29, 2017","86.4388","86.6384","86.8867","86.2614","-","-0.33%"
"Nov 28, 2017","86.7248","86.6871","86.7657","86.4148","-","-0.21%"
"Nov 27, 2017","86.9032","87.0426","87.1305","86.5842","-","-0.11%"
"Nov 24, 2017","86.9996","87.2109","87.2472","86.8973","-","-0.05%"
"Nov 22, 2017","87.0400","86.5918","87.0755","86.5892","-","0.66%"
"Nov 21, 2017","86.4733","86.1700","86.6260","86.1151","-","0.33%"
"Nov 20, 2017","86.1931","86.5205","86.5356","85.9153","-","-0.66%"
"Nov 17, 2017","86.7657","85.8856","86.8413","85.8111","-","1.29%"
"Nov 16, 2017","85.6633","86.0842","86.1077","85.6366","-","-0.39%"
"Nov 15, 2017","86.0009","85.8517","86.1376","85.7795","-","-0.19%"
"Nov 14, 2017","86.1605","87.0433","87.0522","85.9080","-","-1.20%"
"Nov 13, 2017","87.2035","87.3108","87.5822","87.0902","-","-0.09%"
"Nov 10, 2017","87.2811","87.4409","87.6622","87.1457","-","-0.20%"
"Nov 09, 2017","87.4571","87.5802","87.7845","87.3492","-","-0.21%"
"Nov 08, 2017","87.6437","87.5523","87.9658","87.3284","-","0.12%"
"Nov 07, 2017","87.5385","88.0466","88.0994","87.3832","-","-0.70%"
"Nov 06, 2017","88.1545","87.1330","88.2404","87.1191","-","1.47%"
"Nov 03, 2017","86.8778","86.7988","87.0428","86.3804","-","0.21%"
"Nov 02, 2017","86.6923","86.6798","86.7064","86.2630","-","0.18%"
"Nov 01, 2017","86.5381","86.5622","87.0577","86.3813","-","0.41%"
"Oct 31, 2017","86.1882","86.1436","86.3692","85.8402","-","0.05%"
"Oct 30, 2017","86.1478","85.9506","86.2342","85.8709","-","0.33%"
"Oct 27, 2017","85.8652","85.7730","85.8914","85.0731","-","-0.06%"
"Oct 26, 2017","85.9153","86.0360","86.1006","85.5593","-","0.03%"
"Oct 25, 2017","85.8910","86.0711","86.1785","85.8234","-","-0.17%"
"Oct 24, 2017","86.0405","85.7526","86.0553","85.5463","-","0.50%"
"Oct 23, 2017","85.6115","85.4542","85.7137","85.3268","-","0.40%"
"Oct 20, 2017","85.2688","85.4320","85.6477","85.0271","-","-0.15%"
"Oct 19, 2017","85.3931","85.3925","85.5020","85.0471","-","0.10%"
"Oct 18, 2017","85.3089","85.6050","85.6543","85.1527","-","-0.21%"
"Oct 17, 2017","85.4857","85.8826","85.9491","85.3962","-","-0.59%"
"Oct 16, 2017","85.9946","85.8662","86.3922","85.8662","-","0.12%"
"Oct 13, 2017","85.8947","85.2882","85.9109","85.2453","-","0.90%"
"Oct 12, 2017","85.1301","84.8176","85.4036","84.6704","-","0.42%"
"Oct 11, 2017","84.7701","84.7778","84.9415","84.6581","-","-0.06%"
"Oct 10, 2017","84.8206","84.2004","84.9298","84.1141","-","0.90%"
"Oct 09, 2017","84.0669","84.1085","84.2213","83.9132","-","0.17%"
"Oct 06, 2017","83.9256","84.6085","84.6675","83.6941","-","-0.78%"
"Oct 05, 2017","84.5847","83.9873","84.7989","83.9619","-","0.75%"
"Oct 04, 2017","83.9563","83.7439","84.1317","83.6696","-","0.26%"
"Oct 03, 2017","83.7390","83.5651","83.9396","83.5161","-","0.04%"
"Oct 02, 2017","83.7066","84.3862","84.3967","83.4233","-","-0.89%"
"Sep 29, 2017","84.4599","84.5589","84.7062","84.3615","-","-0.21%"
"Sep 28, 2017","84.6352","84.5947","84.9671","84.4768","-","-0.24%"
"Sep 27, 2017","84.8375","84.7980","84.9861","84.5259","-","0.06%"
"Sep 26, 2017","84.7846","85.5492","85.6772","84.6508","-","-0.64%"
"Sep 25, 2017","85.3276","84.7758","85.3415","84.6085","-","0.55%"
"Sep 22, 2017","84.8572","84.6672","84.9957","84.5719","-","0.09%"
"Sep 21, 2017","84.7825","85.3196","85.3196","84.7562","-","-0.94%"
"Sep 20, 2017","85.5913","85.0827","85.6706","85.0782","-","0.88%"
"Sep 19, 2017","84.8420","85.1513","85.2841","84.6926","-","-0.28%"
"Sep 18, 2017","85.0828","85.4336","85.5561","84.9633","-","-0.13%"
"Sep 15, 2017","85.1949","85.0812","85.2261","84.8068","-","0.12%"
"Sep 14, 2017","85.0966","84.9588","85.4314","84.7695","-","0.16%"
"Sep 13, 2017","84.9646","84.9455","85.0337","84.6598","-","0.20%"
"Sep 12, 2017","84.7970","84.6771","85.0777","84.4539","-","-0.10%"
"Sep 11, 2017","84.8861","84.7824","84.9904","84.5415","-","0.15%"
"Sep 08, 2017","84.7622","85.8209","86.0718","84.6743","-","-1.05%"
"Sep 07, 2017","85.6620","85.7012","85.9403","85.4840","-","-0.07%"
"Sep 06, 2017","85.7239","85.1866","85.8913","85.1866","-","0.42%"
"Sep 05, 2017","85.3689","85.0159","85.6256","84.9416","-","0.46%"
"Sep 01, 2017","84.9775","84.6792","84.9917","84.4301","-","0.38%"
"Aug 31, 2017","84.6565","83.1140","84.6875","83.1025","-","1.91%"
"Aug 30, 2017","83.0726","83.4783","83.5619","82.9977","-","-0.51%"
"Aug 29, 2017","83.5025","83.7276","83.8070","83.3361","-","0.10%"
"Aug 28, 2017","83.4221","83.5552","83.5979","83.1586","-","0.16%"
"Aug 25, 2017","83.2926","83.5981","83.7519","83.1187","-","-0.26%"
"Aug 24, 2017","83.5111","83.3075","83.5558","83.2094","-","0.29%"
"Aug 23, 2017","83.2723","82.9322","83.2899","82.8785","-","0.35%"
"Aug 22, 2017","82.9827","83.0062","83.3310","82.9225","-","-0.06%"
"Aug 21, 2017","83.0355","83.3461","83.4287","82.9300","-","-0.23%"
"Aug 18, 2017","83.2310","82.6901","83.2740","82.5879","-","0.67%"
"Aug 17, 2017","82.6799","82.8996","82.9612","82.2795","-","0.12%"
"Aug 16, 2017","82.5834","82.5831","83.0018","82.5499","-","0.08%"
"Aug 15, 2017","82.5202","83.0275","83.0617","82.3504","-","-0.71%"
"Aug 14, 2017","83.1124","83.5067","83.5737","82.9388","-","-0.70%"
"Aug 11, 2017","83.6958","83.5018","83.7555","83.2200","-","0.19%"
"Aug 10, 2017","83.5388","84.4999","84.9759","83.5118","-","-1.04%"
"Aug 09, 2017","84.4150","83.9679","84.4715","83.8987","-","0.56%"
"Aug 08, 2017","83.9424","83.8467","84.1057","83.5906","-","0.27%"
"Aug 07, 2017","83.7160","83.4145","83.7166","83.1401","-","0.53%"
"Aug 04, 2017","83.2769","83.3851","83.4593","82.9808","-","-0.07%"
"Aug 03, 2017","83.3343","83.7592","83.8313","83.3103","-","-0.71%"
"Aug 02, 2017","83.9260","83.3813","83.9346","83.2424","-","0.47%"
"Aug 01, 2017","83.5325","84.4559","84.4989","83.2796","-","-1.02%"
"Jul 31, 2017","84.3915","84.3557","84.4630","84.0973","-","-0.10%"
"Jul 28, 2017","84.4799","84.1304","84.6870","83.9408","-","0.30%"
"Jul 27, 2017","84.2293","83.8976","84.4097","83.8461","-","0.65%"
"Jul 26, 2017","83.6852","83.1428","83.7058","83.0106","-","0.69%"
"Jul 25, 2017","83.1124","82.8850","83.3177","82.8850","-","0.56%"
"Jul 24, 2017","82.6455","82.4698","82.8106","82.4387","-","-0.41%"
"Jul 21, 2017","82.9880","83.6159","83.8274","82.9563","-","-0.84%"
"Jul 20, 2017","83.6887","83.5482","84.1130","83.4618","-","0.07%"
"Jul 19, 2017","83.6316","83.0416","83.7804","82.9867","-","0.58%"
"Jul 18, 2017","83.1462","83.0877","83.5979","82.7963","-","0.55%"
"Jul 17, 2017","82.6900","82.6066","83.0871","82.6015","-","-0.02%"
"Jul 14, 2017","82.7031","81.9465","82.7971","81.9189","-","0.96%"
"Jul 13, 2017","81.9205","82.3799","82.5355","81.8511","-","-0.88%"
"Jul 12, 2017","82.6500","83.2056","83.2960","82.5626","-","-0.44%"
"Jul 11, 2017","83.0187","82.4850","83.0607","81.7886","-","0.80%"
"Jul 10, 2017","82.3597","82.3872","82.4963","81.9800","-","0.68%"
"Jul 07, 2017","81.8048","82.0235","82.2737","81.6722","-","-0.74%"
"Jul 06, 2017","82.4177","82.0943","82.6455","81.9635","-","0.12%"
"Jul 05, 2017","82.3172","83.1237","83.1731","82.0041","-","-0.95%"
"Jul 03, 2017","83.1053","82.7692","83.4285","82.6931","-","0.61%"
"Jun 30, 2017","82.6017","81.4282","82.6168","81.4164","-","1.56%"
"Jun 29, 2017","81.3297","81.0929","81.6073","81.0348","-","0.61%"
"Jun 28, 2017","80.8400","80.4468","80.8839","80.3660","-","0.52%"
"Jun 27, 2017","80.4180","79.9082","80.7226","79.9082","-","0.69%"
"Jun 26, 2017","79.8687","80.0348","80.1686","79.4710","-","0.29%"
"Jun 23, 2017","79.6382","79.4201","79.8935","79.4201","-","0.35%"
"Jun 22, 2017","79.3575","79.7281","79.9515","79.3459","-","-0.34%"
"Jun 21, 2017","79.6311","80.2350","80.3677","79.5007","-","-0.62%"
"Jun 20, 2017","80.1295","80.8038","81.0329","79.8184","-","-0.73%"
"Jun 19, 2017","80.7188","80.9117","81.2557","80.6830","-","-0.68%"
"Jun 16, 2017","81.2691","81.1249","81.2927","81.0327","-","0.44%"
"Jun 15, 2017","80.9162","80.8112","80.9507","80.3031","-","0.03%"
"Jun 14, 2017","80.8905","81.5633","81.8315","80.8593","-","-0.89%"
"Jun 13, 2017","81.6144","81.6979","81.7228","81.3034","-","0.03%"
"Jun 12, 2017","81.5908","82.3154","82.4957","81.5738","-","-1.01%"
"Jun 09, 2017","82.4213","82.1882","82.6087","81.9665","-","0.30%"
"Jun 08, 2017","82.1760","82.0604","82.4963","82.0053","-","0.26%"
"Jun 07, 2017","81.9603","82.5816","82.7047","81.9348","-","-0.63%"
"Jun 06, 2017","82.4780","81.9439","82.6174","81.8787","-","0.58%"
"Jun 05, 2017","82.0008","82.4842","82.6851","81.8936","-","-0.40%"
"Jun 02, 2017","82.3265","82.3364","82.4702","81.6406","-","-0.17%"
"Jun 01, 2017","82.4643","82.9498","83.0451","82.4298","-","-0.44%"
"May 31, 2017","82.8292","83.2798","83.2866","82.4892","-","-0.45%"
"May 30, 2017","83.2049","83.7521","83.7521","82.9811","-","-0.95%"
"May 26, 2017","84.0062","83.7015","84.0246","83.4323","-","0.36%"
"May 25, 2017","83.7059","84.7150","84.8742","83.6090","-","-0.90%"
"May 24, 2017","84.4665","84.6620","84.8045","84.2760","-","-0.28%"
"May 23, 2017","84.7047","85.1932","85.2115","84.6335","-","-0.65%"
"May 22, 2017","85.2590","85.0247","85.4574","84.9387","-","0.64%"
"May 19, 2017","84.7155","83.6457","84.7287","83.5565","-","1.55%"
"May 18, 2017","83.4204","83.6830","83.7873","82.9101","-","-0.66%"
"May 17, 2017","83.9752","83.4076","84.1804","83.4014","-","0.57%"
"May 16, 2017","83.4973","83.6092","83.7571","83.3783","-","-0.10%"
"May 15, 2017","83.5781","83.5297","84.3013","83.4582","-","0.11%"
"May 12, 2017","83.4839","83.0995","83.5006","83.0879","-","0.43%"
"May 11, 2017","83.1253","82.7973","83.4064","82.7973","-","0.44%"
"May 10, 2017","82.7642","82.1327","82.9612","82.0281","-","0.89%"
"May 09, 2017","82.0331","82.3578","82.5437","82.0048","-","-0.29%"
"May 08, 2017","82.2704","82.6350","82.7545","81.9531","-","-0.49%"
"May 05, 2017","82.6787","82.3158","82.9336","81.6728","-","0.57%"
"May 04, 2017","82.2104","83.5601","83.5803","82.1027","-","-1.82%"
"May 03, 2017","83.7349","83.9377","83.9444","83.4217","-","-0.14%"
"May 02, 2017","83.8500","84.3802","84.5397","83.7519","-","-0.42%"
"May 01, 2017","84.2066","84.0805","84.5084","84.0685","-","0.23%"
"Apr 28, 2017","84.0128","83.7995","84.0880","83.6998","-","0.47%"
"Apr 27, 2017","83.6170","83.7592","83.8779","83.2345","-","-0.33%"
"Apr 26, 2017","83.8908","84.0312","84.4017","83.8093","-","-0.16%"
"Apr 25, 2017","84.0281","83.7421","84.0443","83.4044","-","0.37%"
"Apr 24, 2017","83.7173","84.1015","84.2488","83.4719","-","-0.22%"
"Apr 21, 2017","83.9044","84.4582","84.6368","83.7456","-","-0.64%"
"Apr 20, 2017","84.4451","84.6735","85.1476","84.4094","-","-0.22%"
"Apr 19, 2017","84.6350","85.4820","85.6889","84.5372","-","-0.84%"
"Apr 18, 2017","85.3535","86.0611","86.0628","85.0848","-","-0.81%"
"Apr 17, 2017","86.0495","86.3045","86.4395","86.0397","-","-0.29%"
"Apr 13, 2017","86.2988","86.0816","86.4599","86.0629","-","0.48%"
"Apr 12, 2017","85.8823","86.3094","86.3094","85.8027","-","-0.14%"
"Apr 11, 2017","86.0014","85.9921","86.0544","85.4860","-","0.11%"
"Apr 10, 2017","85.9032","85.6824","85.9420","85.6183","-","0.08%"
"Apr 07, 2017","85.8354","86.3000","86.3968","85.4843","-","0.10%"
"Apr 06, 2017","85.7491","85.6498","85.9405","85.5427","-","0.15%"
"Apr 05, 2017","85.6223","85.6135","86.1282","85.4576","-","0.39%"
