Date,Open,High,Low,Close,Adj Close,Volume
2004-01-01,1.242600,1.245200,1.236800,1.242100,1.242100,0
2004-01-02,1.238100,1.245800,1.233800,1.237500,1.237500,0
2004-01-05,1.233100,1.239500,1.227900,1.231600,1.231600,0
2004-01-06,1.228800,1.235100,1.223500,1.231100,1.231100,0
2004-01-07,1.239500,1.241500,1.228100,1.240400,1.240400,0
2004-01-08,1.226700,1.248800,1.223600,1.225200,1.225200,0
2004-01-09,1.225900,1.233600,1.215900,1.222300,1.222300,0
2004-01-12,1.226800,1.235000,1.213100,1.229400,1.229400,0
2004-01-13,1.222400,1.264700,1.220000,1.221300,1.221300,0
2004-01-14,1.223100,1.235700,1.218400,1.232600,1.232600,0
2004-01-15,1.232200,1.247300,1.229800,1.245700,1.245700,0
2004-01-16,1.245200,1.269700,1.241800,1.264400,1.264400,0
2004-01-19,1.265500,1.272600,1.262500,1.270200,1.270200,0
2004-01-20,1.270200,1.271100,1.244600,1.245400,1.245400,0
2004-01-21,1.248300,1.250800,1.200000,1.239500,1.239500,0
2004-01-22,1.240200,1.241100,1.228900,1.230900,1.230900,0
2004-01-23,1.233800,1.246800,1.226400,1.241700,1.241700,0
2004-01-26,1.243600,1.258200,1.240100,1.255300,1.255300,0
2004-01-27,1.257200,1.259000,1.237300,1.239000,1.239000,0
2004-01-28,1.240400,1.261800,1.237400,1.258900,1.258900,0
2004-01-29,1.252400,1.263900,1.247900,1.258800,1.258800,0
2004-01-30,1.259600,1.266100,1.200000,1.256800,1.256800,0
2004-02-02,1.261800,1.266000,1.254600,1.258900,1.258900,0
2004-02-03,1.250000,1.263000,1.242400,1.248200,1.248200,0
2004-02-04,1.250800,1.255300,1.247400,1.249600,1.249600,0
2004-02-05,1.251000,1.253600,1.201200,1.249600,1.249600,0
2004-02-06,1.250900,1.255300,1.230200,1.233800,1.233800,0
2004-02-09,1.236500,1.250000,1.215000,1.235700,1.235700,0
2004-02-10,1.236000,1.238700,1.215600,1.237400,1.237400,0
2004-02-11,1.234500,1.243100,1.222300,1.227900,1.227900,0
2004-02-12,1.231500,1.233000,1.226600,1.229400,1.229400,0
2004-02-13,1.232600,1.240200,1.223300,1.237800,1.237800,0
2004-02-16,1.237100,1.239700,1.231500,1.233400,1.233400,0
2004-02-17,1.233600,1.234900,1.222200,1.227500,1.227500,0
2004-02-18,1.227400,1.242200,1.217900,1.239700,1.239700,0
2004-02-19,1.240200,1.246400,1.237000,1.241500,1.241500,0
2004-02-20,1.241400,1.264500,1.233500,1.261900,1.261900,0
2004-02-23,1.260100,1.279800,1.250000,1.254600,1.254600,0
2004-02-24,1.258800,1.259600,1.213000,1.241600,1.241600,0
2004-02-25,1.240200,1.262400,1.238600,1.258900,1.258900,0
2004-02-26,1.259600,1.271100,1.256100,1.266800,1.266800,0
2004-02-27,1.267500,1.275900,1.259600,1.260900,1.260900,0
2004-03-01,1.261800,1.270400,1.256000,1.266800,1.266800,0
2004-03-02,1.267600,1.298400,1.266100,1.294800,1.294800,0
2004-03-03,1.293400,1.307600,1.291300,1.293400,1.293400,0
2004-03-04,1.292700,1.301200,1.291200,1.292700,1.292700,0
2004-03-05,1.292900,1.296800,1.267000,1.276600,1.276600,0
2004-03-08,1.274000,1.293900,1.272600,1.274700,1.274700,0
2004-03-09,1.275500,1.286000,1.265400,1.281900,1.281900,0
2004-03-10,1.277600,1.292400,1.277600,1.288200,1.288200,0
2004-03-11,1.288400,1.292000,1.261800,1.265400,1.265400,0
2004-03-12,1.274500,1.287700,1.264500,1.284500,1.284500,0
2004-03-15,1.282300,1.283200,1.269900,1.275300,1.275300,0
2004-03-16,1.278300,1.281900,1.265400,1.277600,1.277600,0
2004-03-17,1.276000,1.286000,1.272600,1.277600,1.277600,0
2004-03-18,1.258200,1.278800,1.252500,1.256800,1.256800,0
2004-03-19,1.258500,1.274200,1.255500,1.269900,1.269900,0
2004-03-22,1.259500,1.275900,1.255100,1.256100,1.256100,0
2004-03-23,1.258800,1.265900,1.251500,1.258900,1.258900,0
2004-03-24,1.258800,1.278800,1.254000,1.277600,1.277600,0
2004-03-25,1.279100,1.281400,1.272000,1.281400,1.281400,0
2004-03-26,1.279400,1.289600,1.273800,1.284800,1.284800,0
2004-03-29,1.285300,1.291700,1.281000,1.283800,1.283800,0
2004-03-30,1.285700,1.285800,1.274800,1.281500,1.281500,0
2004-03-31,1.281300,1.282300,1.262300,1.266400,1.266400,0
2004-04-01,1.266600,1.271200,1.259300,1.264300,1.264300,0
2004-04-02,1.263900,1.293400,1.263900,1.290500,1.290500,0
2004-04-05,1.289800,1.307800,1.289800,1.304200,1.304200,0
2004-04-06,1.303500,1.307700,1.284600,1.285500,1.285500,0
2004-04-07,1.291500,1.296600,1.272700,1.276200,1.276200,0
2004-04-08,1.282600,1.286200,1.270400,1.282600,1.282600,0
2004-04-09,1.282800,1.284300,1.278500,1.281600,1.281600,0
2004-04-12,1.281200,1.287400,1.279800,1.283100,1.283100,0
2004-04-13,1.282600,1.304900,1.281000,1.299100,1.299100,0
2004-04-14,1.299200,1.305000,1.296200,1.297600,1.297600,0
2004-04-15,1.297000,1.305600,1.288400,1.294800,1.294800,0
2004-04-16,1.296300,1.302800,1.287500,1.294800,1.294800,0
2004-04-19,1.291000,1.293200,1.281900,1.291100,1.291100,0
2004-04-20,1.289800,1.315700,1.289700,1.312800,1.312800,0
2004-04-21,1.312100,1.317600,1.304100,1.314900,1.314900,0
2004-04-22,1.314200,1.319200,1.305600,1.307100,1.307100,0
2004-04-23,1.307800,1.320700,1.304900,1.314200,1.314200,0
2004-04-26,1.318200,1.322500,1.304500,1.305200,1.305200,0
2004-04-27,1.305600,1.310700,1.294800,1.298200,1.298200,0
2004-04-28,1.296300,1.309900,1.294800,1.306100,1.306100,0
2004-04-29,1.306900,1.309800,1.288400,1.291800,1.291800,0
2004-04-30,1.291600,1.301000,1.288000,1.295300,1.295300,0
2004-05-03,1.294200,1.303200,1.292600,1.301000,1.301000,0
2004-05-04,1.301800,1.302900,1.278800,1.283100,1.283100,0
2004-05-05,1.280600,1.281600,1.268800,1.274300,1.274300,0
2004-05-06,1.274500,1.286200,1.273000,1.284100,1.284100,0
2004-05-07,1.284100,1.303200,1.276900,1.300600,1.300600,0
2004-05-10,1.302700,1.307100,1.296300,1.299600,1.299600,0
2004-05-11,1.299600,1.308500,1.295900,1.297400,1.297400,0
2004-05-12,1.295900,1.301400,1.287200,1.292200,1.292200,0
2004-05-13,1.292200,1.308500,1.289200,1.302800,1.302800,0
2004-05-14,1.302800,1.306600,1.292800,1.296200,1.296200,0
2004-05-17,1.295900,1.296900,1.268300,1.278500,1.278500,0
2004-05-18,1.275600,1.285100,1.273200,1.283900,1.283900,0
2004-05-19,1.283400,1.285500,1.274700,1.278100,1.278100,0
2004-05-20,1.276900,1.291900,1.276900,1.284800,1.284800,0
2004-05-21,1.287700,1.287700,1.271100,1.277600,1.277600,0
2004-05-24,1.281900,1.286900,1.275500,1.279500,1.279500,0
2004-05-25,1.277500,1.281000,1.265900,1.273100,1.273100,0
2004-05-26,1.271900,1.274000,1.266000,1.271700,1.271700,0
2004-05-27,1.272300,1.273900,1.242400,1.243800,1.243800,0
2004-05-28,1.244500,1.255300,1.242300,1.252500,1.252500,0
2004-05-31,1.248200,1.255000,1.248000,1.253000,1.253000,0
