"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 24, 2004","1.24","1.26","1.26","1.24","-0","-1.69%"
"Feb 25, 2004","1.25","1.24","1.26","1.24","0","1.02%"
"Feb 26, 2004","1.26","1.26","1.27","1.26","0","0.24%"
"Feb 27, 2004","1.26","1.27","1.28","1.26","-0","-0.82%"
"Mar 01, 2004","1.26","1.26","1.27","1.26","0","0.07%"
"Mar 02, 2004","1.29","1.27","1.3","1.27","0","1.85%"
"Mar 03, 2004","1.29","1.29","1.31","1.29","-0","-0.68%"
"Mar 04, 2004","1.29","1.29","1.3","1.29","0","-0.37%"
"Mar 05, 2004","1.27","1.29","1.3","1.27","-0","-1.75%"
"Mar 08, 2004","1.27","1.27","1.28","1.27","-0","-0.48%"
"Mar 09, 2004","1.28","1.27","1.29","1.27","0","0.17%"
"Mar 10, 2004","1.28","1.28","1.29","1.28","0","-0.05%"
"Mar 11, 2004","1.26","1.29","1.29","1.27","-0","-1.84%"
"Mar 12, 2004","1.28","1.27","1.29","1.26","0","0.91%"
"Mar 15, 2004","1.27","1.28","1.28","1.27","-0","-0.96%"
"Mar 16, 2004","1.27","1.28","1.28","1.27","0","-0.26%"
"Mar 17, 2004","1.27","1.28","1.29","1.27","-0","-0.54%"
"Mar 18, 2004","1.25","1.28","1.28","1.25","-0","-1.98%"
"Mar 19, 2004","1.26","1.26","1.27","1.26","0","0.58%"
"Mar 22, 2004","1.25","1.27","1.28","1.25","-0","-1.39%"
"Mar 23, 2004","1.25","1.26","1.27","1.25","0","-0.32%"
"Mar 24, 2004","1.27","1.26","1.28","1.25","0","1.01%"
"Mar 25, 2004","1.27","1.28","1.28","1.27","0","-0.22%"
"Mar 26, 2004","1.28","1.28","1.29","1.27","0","-0.09%"
"Mar 29, 2004","1.28","1.28","1.29","1.28","0","-0.45%"
"Mar 30, 2004","1.28","1.28","1.29","1.27","-0","-0.67%"
"Mar 31, 2004","1.26","1.28","1.28","1.26","-0","-1.71%"
"Apr 01, 2004","1.26","1.26","1.27","1.26","-0","-0.59%"
"Apr 02, 2004","1.28","1.26","1.29","1.26","0","1.67%"
"Apr 05, 2004","1.3","1.29","1.31","1.29","0","0.49%"
"Apr 06, 2004","1.28","1.3","1.31","1.29","-0","-1.63%"
"Apr 07, 2004","1.27","1.29","1.3","1.27","-0","-1.22%"
"Apr 08, 2004","1.28","1.28","1.29","1.27","0","0.02%"
